image_name,run_length,value,huffman_code,code_length
0008.jpg,6,-16,11110110110100,14
0008.jpg,6,-15,11110100010001,14
0008.jpg,6,15,10100100010001,14
0008.jpg,6,18,00001010001010,14
0008.jpg,6,19,11110101101101,14
0008.jpg,6,20,01001110011010,14
0008.jpg,6,21,01001110100000,14
0008.jpg,6,23,11111110100100,14
0008.jpg,7,-22,11001101110010,14
0008.jpg,7,-19,10100100011011,14
0008.jpg,7,-14,11111110101011,14
0008.jpg,7,-12,11011110111000,14
0008.jpg,7,-11,11111110100101,14
0008.jpg,7,12,10100100011001,14
0008.jpg,7,13,01001110011101,14
0008.jpg,7,16,00001010001111,14
0008.jpg,7,21,11011110111110,14
0008.jpg,10,1,11111110101001,14
0008.jpg,11,1,11111110100010,14
0008.jpg,13,-2,10100100010101,14
0008.jpg,13,2,11110100010000,14
0008.jpg,14,-2,01001110011001,14
0008.jpg,14,2,11110100010010,14
0008.jpg,15,-2,11110110110000,14
0008.jpg,15,2,11110100010011,14
0008.jpg,20,-1,10100100011000,14
0008.jpg,21,-1,11110110110001,14
0008.jpg,21,1,11111110101010,14
0008.jpg,22,1,11011110111111,14
0008.jpg,0,-33,010011101001000,15
0008.jpg,0,-25,111101101110000,15
0008.jpg,0,115,111101101110011,15
0008.jpg,0,116,111101101111100,15
0008.jpg,0,121,010011101001100,15
0008.jpg,0,122,010011101001011,15
0008.jpg,0,124,010011101001010,15
0008.jpg,1,-12,110011011101001,15
0008.jpg,1,9,010011101001001,15
0008.jpg,1,11,110011011101000,15
0008.jpg,1,12,010011101010100,15
0008.jpg,2,-21,111101101101100,15
0008.jpg,2,-15,001100110001011,15
0008.jpg,2,-13,111101101101111,15
0008.jpg,2,14,101111111001101,15
0008.jpg,2,20,010011101001111,15
0008.jpg,3,-19,111101101101110,15
0008.jpg,3,-18,010011101010110,15
0008.jpg,3,-15,111101101110100,15
0008.jpg,3,15,111101101111110,15
0008.jpg,3,17,111101101111000,15
0008.jpg,3,20,111101101110001,15
0008.jpg,3,22,111101101110010,15
0008.jpg,4,-29,110011011101110,15
0008.jpg,4,-24,110101100000000,15
0008.jpg,4,-23,111101101101101,15
0008.jpg,4,15,110011011101011,15
0008.jpg,4,19,110011011101010,15
0008.jpg,4,20,111101101111001,15
0008.jpg,4,22,111101101111101,15
0008.jpg,4,25,010011101001110,15
0008.jpg,5,-31,110101100000001,15
0008.jpg,5,-28,111101101111111,15
0008.jpg,5,-25,111110001000001,15
0008.jpg,5,-21,010011101011111,15
0008.jpg,5,-19,010011101010000,15
0008.jpg,5,20,110011011101100,15
0008.jpg,5,21,111110001000011,15
0008.jpg,5,23,110101100000111,15
0008.jpg,5,29,010011101010101,15
0008.jpg,6,-37,110101100000010,15
0008.jpg,6,-34,010011101011000,15
0008.jpg,6,-32,010011101011010,15
0008.jpg,6,-27,110011011101111,15
0008.jpg,6,-26,111101101101010,15
0008.jpg,6,-25,010011101011011,15
0008.jpg,6,-24,110011011101101,15
0008.jpg,6,-21,111110001000010,15
0008.jpg,6,-20,010011101011110,15
0008.jpg,6,-19,010011101011101,15
0008.jpg,6,-18,111101101111011,15
0008.jpg,6,16,111101101110101,15
0008.jpg,6,22,010011101010111,15
0008.jpg,6,24,111101101101011,15
0008.jpg,7,-24,110110100001101,15
0008.jpg,7,-23,110101100000100,15
0008.jpg,7,-17,111110001000000,15
0008.jpg,7,-16,110101100000011,15
0008.jpg,7,-15,110101100000101,15
0008.jpg,7,14,110101100000110,15
0008.jpg,7,17,010011101010010,15
0008.jpg,7,20,111110001000100,15
0008.jpg,7,22,010011101100000,15
0008.jpg,7,23,010011101100001,15
0008.jpg,7,25,010011101011001,15
0008.jpg,7,27,010011101100010,15
0008.jpg,7,29,110110100001100,15
0008.jpg,7,47,010011101001101,15
0008.jpg,8,3,111101101110111,15
0008.jpg,10,-1,010011101010001,15
0008.jpg,12,2,111101011011001,15
0008.jpg,15,-4,010011101011100,15
0008.jpg,15,-3,111101101110110,15
0008.jpg,17,-1,010011101010011,15
0008.jpg,20,1,111101101111010,15
0008.jpg,0,-39,0100111011010001,16
0008.jpg,0,-35,0100111011011100,16
0008.jpg,0,-34,0100111011001010,16
0008.jpg,0,-31,1111100010011011,16
0008.jpg,0,-30,0100111011010111,16
0008.jpg,0,-29,1111100010001110,16
0008.jpg,0,118,1111100010010101,16
0008.jpg,0,120,1111100010010100,16
0008.jpg,0,125,0100111011001101,16
0008.jpg,1,-26,0100111011011011,16
0008.jpg,1,-16,0100111011001001,16
0008.jpg,1,-15,0100111011000110,16
0008.jpg,1,-13,0100111011001000,16
0008.jpg,1,13,1111010110110001,16
0008.jpg,1,20,0100111011110010,16
0008.jpg,2,-27,0100111011011110,16
0008.jpg,2,-24,0100111011000111,16
0008.jpg,2,-23,0100111011110000,16
0008.jpg,2,-18,0100111011011010,16
0008.jpg,2,-16,1111100010001011,16
0008.jpg,2,13,1111100010001101,16
0008.jpg,2,21,1111100010011100,16
0008.jpg,3,-33,1111100010011110,16
0008.jpg,3,-29,0100111011100010,16
0008.jpg,3,-24,0100111011010110,16
0008.jpg,3,-23,0100111011100110,16
0008.jpg,3,-21,1111100010010010,16
0008.jpg,3,-20,1111100010001010,16
0008.jpg,3,-17,0011001100010101,16
0008.jpg,3,23,0100111011001100,16
0008.jpg,3,29,0100111011001011,16
0008.jpg,4,-46,0100111011100011,16
0008.jpg,4,-36,1111110001100101,16
0008.jpg,4,-33,0100111011101101,16
0008.jpg,4,-32,1111110001100010,16
0008.jpg,4,-31,0100111011111000,16
0008.jpg,4,-30,0100111011101001,16
0008.jpg,4,-28,1111110001100001,16
0008.jpg,4,-27,1111100010010111,16
0008.jpg,4,-26,1111100010011111,16
0008.jpg,4,-20,0100111011011000,16
0008.jpg,4,24,0100111011011001,16
0008.jpg,4,26,1111100010001111,16
0008.jpg,4,28,0100111011111011,16
0008.jpg,4,30,0100111011110001,16
0008.jpg,4,31,0100111011010000,16
0008.jpg,4,32,0100111011111101,16
0008.jpg,4,34,0100111011101000,16
0008.jpg,5,-42,0100111011110011,16
0008.jpg,5,-30,0100111011011101,16
0008.jpg,5,-27,0100111011101111,16
0008.jpg,5,-26,0100111011110101,16
0008.jpg,5,24,0100111011010010,16
0008.jpg,5,25,1111100010011000,16
0008.jpg,5,26,1111100010011010,16
0008.jpg,5,32,0100111011100111,16
0008.jpg,6,-33,1111110001100000,16
0008.jpg,6,-31,1111100010011101,16
0008.jpg,6,-30,0100111011100101,16
0008.jpg,6,-29,0100111011101110,16
0008.jpg,6,26,1111110001100110,16
0008.jpg,6,27,0100111011110100,16
0008.jpg,6,30,0100111011001111,16
0008.jpg,6,35,0100111011111100,16
0008.jpg,7,-27,0100111011111110,16
0008.jpg,7,-18,0101000000000101,16
0008.jpg,7,15,1111110001100100,16
0008.jpg,7,18,0100111011111111,16
0008.jpg,7,19,0100111011100000,16
0008.jpg,7,24,0101000000000000,16
0008.jpg,7,26,0100111011001110,16
0008.jpg,7,28,0101000000000001,16
0008.jpg,7,30,1111110001100111,16
0008.jpg,7,31,0101000000000011,16
0008.jpg,8,4,0101000000000110,16
0008.jpg,11,-2,1111100010010000,16
0008.jpg,11,2,1111100010011001,16
0008.jpg,12,-3,0100111011011111,16
0008.jpg,13,-3,0100111011101100,16
0008.jpg,13,3,0100111011101010,16
0008.jpg,14,-5,0101000000000010,16
0008.jpg,14,-4,1111110001100011,16
0008.jpg,14,-3,0100111011101011,16
0008.jpg,15,-7,0101000000000100,16
0008.jpg,16,-2,0011001100010100,16
0008.jpg,17,1,1111100010010001,16
0008.jpg,19,-1,1111100010010110,16
0008.jpg,19,1,1111100010001100,16
0008.jpg,23,-2,0100111011100001,16
0008.jpg,24,-1,0100111011111010,16
0008.jpg,27,-1,0100111011010100,16
0008.jpg,28,1,0100111011010101,16
0008.jpg,29,-1,0100111011010011,16
0008.jpg,29,1,0100111011110111,16
0008.jpg,31,-1,1111100010010011,16
0008.jpg,31,1,0100111011111001,16
0008.jpg,32,1,0100111011110110,16
0008.jpg,39,-1,0100111011100100,16
0008.jpg,0,-48,01010000001101001,17
0008.jpg,0,-46,01010000000100110,17
0008.jpg,0,-45,01010000000110101,17
0008.jpg,0,-43,01010000001101010,17
0008.jpg,0,-42,01010000000101001,17
0008.jpg,0,-41,01010000001101110,17
0008.jpg,0,-38,01010000001000110,17
0008.jpg,0,-37,01010000001000011,17
0008.jpg,0,-36,01010000000100100,17
0008.jpg,0,-32,01010000000111111,17
0008.jpg,0,119,01010000000100111,17
0008.jpg,1,-22,01010000001110110,17
0008.jpg,1,-17,01010000000110110,17
0008.jpg,1,-10,01010000001101101,17
0008.jpg,1,14,01010000000001110,17
0008.jpg,1,15,01010000000001111,17
0008.jpg,2,-29,01010000000010001,17
0008.jpg,2,-28,01010000001010110,17
0008.jpg,2,-26,01010000001100100,17
0008.jpg,2,-20,01010000001100011,17
0008.jpg,2,-19,01010000001001100,17
0008.jpg,2,-17,01010000000010000,17
0008.jpg,2,17,01010000000100011,17
0008.jpg,2,18,01010000001111010,17
0008.jpg,2,19,01010000000101101,17
0008.jpg,2,22,01010000000010101,17
0008.jpg,2,23,01010000001000101,17
0008.jpg,2,26,01010000000010100,17
0008.jpg,2,28,01010000000110000,17
0008.jpg,2,34,01010000000101100,17
0008.jpg,2,36,01010000001100001,17
0008.jpg,3,-41,01010000001011000,17
0008.jpg,3,-37,01010000001000001,17
0008.jpg,3,-36,01010000001001111,17
0008.jpg,3,-35,01010000001111111,17
0008.jpg,3,-31,01010000000010011,17
0008.jpg,3,-28,01010000001100111,17
0008.jpg,3,-25,01010000001000111,17
0008.jpg,3,-22,01010000001100000,17
0008.jpg,3,21,01010000001111011,17
0008.jpg,3,27,01010000001010100,17
0008.jpg,3,30,01010000001110011,17
0008.jpg,3,31,01010000000010110,17
0008.jpg,3,32,01010000000101011,17
0008.jpg,3,34,01010000001011001,17
0008.jpg,3,35,01010000001110101,17
0008.jpg,3,36,01010000000111011,17
0008.jpg,4,-50,01010000000110111,17
0008.jpg,4,-49,01010000000101111,17
0008.jpg,4,-43,01010000001000010,17
0008.jpg,4,-42,01010000000110010,17
0008.jpg,4,-41,01010000001001101,17
0008.jpg,4,-39,01010000001010101,17
0008.jpg,4,-38,01010000000101110,17
0008.jpg,4,-37,01010000001001110,17
0008.jpg,4,-34,01010000001001000,17
0008.jpg,4,-25,01010000001101011,17
0008.jpg,4,33,01010000000111000,17
0008.jpg,4,35,01010000000011111,17
0008.jpg,4,36,10100000011000011,17
0008.jpg,4,37,01010000001000100,17
0008.jpg,4,40,01010000000110100,17
0008.jpg,4,43,01010000001011010,17
0008.jpg,4,44,01010000000111010,17
0008.jpg,5,-43,01010000000110011,17
0008.jpg,5,-41,01010000001100110,17
0008.jpg,5,-38,01010000001010001,17
0008.jpg,5,-37,01010000001010000,17
0008.jpg,5,-36,01010000001001001,17
0008.jpg,5,-35,01010000001010010,17
0008.jpg,5,-34,01010000001111000,17
0008.jpg,5,-32,01010000001110111,17
0008.jpg,5,27,01010000000111110,17
0008.jpg,5,28,10100000011000000,17
0008.jpg,5,31,01010000000110001,17
0008.jpg,5,33,10100000011000010,17
0008.jpg,5,40,01010000000011100,17
0008.jpg,5,41,01010000000111001,17
0008.jpg,5,46,01010000000011010,17
0008.jpg,6,-46,01010000001110010,17
0008.jpg,6,-43,01010000001110001,17
0008.jpg,6,-36,01010000001001011,17
0008.jpg,6,-35,01010000001001010,17
0008.jpg,6,-28,01010000001101111,17
0008.jpg,6,-23,10111111100110011,17
0008.jpg,6,28,10111111100110001,17
0008.jpg,6,31,10111111100110000,17
0008.jpg,6,32,01010000000010111,17
0008.jpg,6,34,01010000000011000,17
0008.jpg,6,36,01010000000011110,17
0008.jpg,6,39,01010000000011001,17
0008.jpg,6,43,01010000001011011,17
0008.jpg,7,-34,01010000001011100,17
0008.jpg,7,-33,10100000011000100,17
0008.jpg,7,-31,01010000001011101,17
0008.jpg,7,-30,10100000011000101,17
0008.jpg,7,-28,01010000001110000,17
0008.jpg,7,-26,01010000001011110,17
0008.jpg,7,-25,10111111100110010,17
0008.jpg,7,36,10100000011000111,17
0008.jpg,7,39,01010000000011101,17
0008.jpg,7,46,01010000000011011,17
0008.jpg,8,-4,11110101101100001,17
0008.jpg,8,-3,11110101101100000,17
0008.jpg,10,-2,01010000000010010,17
0008.jpg,11,-3,01010000001011111,17
0008.jpg,12,-4,01010000000111100,17
0008.jpg,12,-2,01010000001111101,17
0008.jpg,12,3,01010000000100101,17
0008.jpg,13,-8,01010000001010111,17
0008.jpg,13,-4,01010000000111101,17
0008.jpg,13,4,01010000001100010,17
0008.jpg,14,3,01010000001100101,17
0008.jpg,14,14,01010000001010011,17
0008.jpg,15,-8,01010000001101100,17
0008.jpg,15,-5,10100000011000001,17
0008.jpg,15,3,10100000011000110,17
0008.jpg,15,4,01010000001101000,17
0008.jpg,15,6,01010000001000000,17
0008.jpg,21,3,01010000001110100,17
0008.jpg,22,2,01010000001111001,17
0008.jpg,24,1,01010000000100000,17
0008.jpg,27,1,01010000000100001,17
0008.jpg,28,-1,01010000000100010,17
0008.jpg,30,-1,01010000000101000,17
0008.jpg,30,1,01010000001111110,17
0008.jpg,35,-1,01010000000101010,17
0008.jpg,39,1,01010000001111100,17
0009.jpg,0,-1,011,3
0009.jpg,0,1,100,3
0009.jpg,0,-2,0010,4
0009.jpg,0,2,0001,4
0009.jpg,0,-4,10101,5
0009.jpg,0,-3,11101,5
0009.jpg,0,3,11000,5
0009.jpg,7,-1,00111,5
0009.jpg,7,1,01001,5
0009.jpg,0,-5,111100,6
0009.jpg,0,4,010001,6
0009.jpg,1,-1,110110,6
0009.jpg,1,1,110011,6
0009.jpg,5,1,000010,6
0009.jpg,6,-1,101101,6
0009.jpg,6,1,101110,6
0009.jpg,0,-6,1101000,7
0009.jpg,0,0,1011001,7
0009.jpg,0,5,1110001,7
0009.jpg,0,6,0100000,7
0009.jpg,4,-1,0101101,7
0009.jpg,4,1,0101111,7
0009.jpg,5,-1,1111111,7
0009.jpg,7,2,0000001,7
0009.jpg,0,-16,01010011,8
0009.jpg,0,-14,11001011,8
0009.jpg,0,-8,00110011,8
0009.jpg,0,-7,11111000,8
0009.jpg,0,7,11111101,8
0009.jpg,0,8,01010111,8
0009.jpg,0,12,00000101,8
0009.jpg,0,13,01010010,8
0009.jpg,0,14,10100010,8
0009.jpg,0,15,11100111,8
0009.jpg,0,16,10100110,8
0009.jpg,0,17,00110110,8
0009.jpg,2,-1,00001100,8
0009.jpg,2,1,00000110,8
0009.jpg,3,-1,01011101,8
0009.jpg,3,1,10110001,8
0009.jpg,4,-2,01010101,8
0009.jpg,4,2,10100100,8
0009.jpg,5,-2,10111110,8
0009.jpg,5,2,11010101,8
0009.jpg,6,-2,11010111,8
0009.jpg,6,2,11010100,8
0009.jpg,7,-2,11011110,8
0009.jpg,7,3,00000111,8
0009.jpg,0,-17,010101100,9
0009.jpg,0,-15,101100001,9
0009.jpg,0,-13,110100110,9
0009.jpg,0,-12,000001000,9
0009.jpg,0,-11,010110001,9
0009.jpg,0,-10,101000110,9
0009.jpg,0,-9,110111001,9
0009.jpg,0,9,111001100,9
0009.jpg,0,10,111101110,9
0009.jpg,0,11,111110101,9
0009.jpg,0,18,111001000,9
0009.jpg,0,19,001101011,9
0009.jpg,0,20,001100100,9
0009.jpg,0,21,000011010,9
0009.jpg,0,22,010101000,9
0009.jpg,0,23,101000001,9
0009.jpg,0,24,001100010,9
0009.jpg,0,25,000000010,9
0009.jpg,0,27,000011011,9
0009.jpg,0,28,000000001,9
0009.jpg,1,-2,110101101,9
0009.jpg,1,2,110111010,9
0009.jpg,3,-2,110010001,9
0009.jpg,3,2,111101010,9
0009.jpg,3,3,001100001,9
0009.jpg,4,-3,010101001,9
0009.jpg,4,3,110010000,9
0009.jpg,5,-3,101111110,9
0009.jpg,5,3,110101100,9
0009.jpg,6,-3,101001110,9
0009.jpg,6,3,110010011,9
0009.jpg,7,-3,010100000,9
0009.jpg,7,4,010000101,9
0009.jpg,8,-1,111000000,9
0009.jpg,8,1,111000001,9
0009.jpg,15,1,010100010,9
0009.jpg,0,26,1111011001,10
0009.jpg,0,29,1111011010,10
0009.jpg,0,30,1101111101,10
0009.jpg,0,31,1111100111,10
0009.jpg,0,32,1011111110,10
0009.jpg,0,33,1011110110,10
0009.jpg,0,34,1010000000,10
0009.jpg,0,35,1101001000,10
0009.jpg,0,36,1110010110,10
0009.jpg,0,37,1110010100,10
0009.jpg,0,38,1110000100,10
0009.jpg,0,39,1011110111,10
0009.jpg,0,40,1101001001,10
0009.jpg,0,41,1111011011,10
0009.jpg,0,42,1101111110,10
0009.jpg,0,43,1101001110,10
0009.jpg,0,44,1011000001,10
0009.jpg,0,45,1011110010,10
0009.jpg,0,46,0101100101,10
0009.jpg,0,47,1010001111,10
0009.jpg,0,49,0000010011,10
0009.jpg,0,55,0011000111,10
0009.jpg,0,56,0011010010,10
0009.jpg,0,57,0000000110,10
0009.jpg,0,60,1010000110,10
0009.jpg,0,64,0000111010,10
0009.jpg,0,66,0000111101,10
0009.jpg,0,67,0000111110,10
0009.jpg,0,68,1011110101,10
0009.jpg,0,69,0011011100,10
0009.jpg,0,70,1011110001,10
0009.jpg,0,71,0101100111,10
0009.jpg,0,72,0101110000,10
0009.jpg,0,73,1110000111,10
0009.jpg,0,74,0101110001,10
0009.jpg,0,75,1011110000,10
0009.jpg,0,76,0100001111,10
0009.jpg,0,77,0000111001,10
0009.jpg,0,78,1100101000,10
0009.jpg,0,79,1010000001,10
0009.jpg,0,80,0100001100,10
0009.jpg,0,81,1010001110,10
0009.jpg,0,82,0101110011,10
0009.jpg,0,83,1010010110,10
0009.jpg,0,84,0100001101,10
0009.jpg,0,85,0100001001,10
0009.jpg,0,86,0011010100,10
0009.jpg,0,87,1101001011,10
0009.jpg,0,88,0011010000,10
0009.jpg,0,89,1100101010,10
0009.jpg,0,90,1010011110,10
0009.jpg,0,91,0101100110,10
0009.jpg,0,96,0011010011,10
0009.jpg,0,97,0100001000,10
0009.jpg,1,-3,0000111011,10
0009.jpg,1,3,0000010010,10
0009.jpg,3,-4,1100101011,10
0009.jpg,3,-3,1111101001,10
0009.jpg,3,4,1100100100,10
0009.jpg,3,5,0011000000,10
0009.jpg,4,-5,0011001010,10
0009.jpg,4,-4,1101110111,10
0009.jpg,4,4,1110011011,10
0009.jpg,4,5,0011000110,10
0009.jpg,5,-5,0101011010,10
0009.jpg,5,-4,1111011110,10
0009.jpg,5,4,1111011000,10
0009.jpg,5,5,0100001110,10
0009.jpg,6,-6,0101000110,10
0009.jpg,6,-5,1011000000,10
0009.jpg,6,-4,1111010111,10
0009.jpg,6,4,1111101000,10
0009.jpg,6,5,0101000011,10
0009.jpg,7,-4,1101111111,10
0009.jpg,7,5,1010010111,10
0009.jpg,13,-1,0011011111,10
0009.jpg,13,1,0011010101,10
0009.jpg,14,-1,1010010100,10
0009.jpg,14,1,1010000101,10
0009.jpg,15,-1,1111010011,10
0009.jpg,0,48,11111011111,11
0009.jpg,0,50,11110111111,11
0009.jpg,0,51,11110100100,11
0009.jpg,0,52,11111100100,11
0009.jpg,0,53,11110111110,11
0009.jpg,0,54,11100110101,11
0009.jpg,0,58,11110100000,11
0009.jpg,0,59,11100110100,11
0009.jpg,0,61,11111011000,11
0009.jpg,0,62,11111011001,11
0009.jpg,0,63,11111100111,11
0009.jpg,0,65,11111100110,11
0009.jpg,0,92,11100100101,11
0009.jpg,0,93,11111100010,11
0009.jpg,0,94,11111100101,11
0009.jpg,0,95,11011111001,11
0009.jpg,0,98,11111011101,11
0009.jpg,0,99,11111011011,11
0009.jpg,0,100,11111100000,11
0009.jpg,0,101,11111100001,11
0009.jpg,0,102,11100101011,11
0009.jpg,0,103,11100100110,11
0009.jpg,0,104,11100001101,11
0009.jpg,0,105,10111100110,11
0009.jpg,0,106,11001001010,11
0009.jpg,0,107,10100111110,11
0009.jpg,0,108,00001110000,11
0009.jpg,1,4,00000000000,11
0009.jpg,2,-3,01010000100,11
0009.jpg,2,-2,11110100010,11
0009.jpg,2,2,11100001011,11
0009.jpg,2,3,10100001001,11
0009.jpg,3,-6,11010010100,11
0009.jpg,3,-5,11111001000,11
0009.jpg,3,6,11011100000,11
0009.jpg,3,7,00110010110,11
0009.jpg,4,-6,11010011110,11
0009.jpg,4,6,11010010101,11
0009.jpg,4,7,01011100100,11
0009.jpg,5,-6,11110100011,11
0009.jpg,5,6,01010000101,11
0009.jpg,5,7,00110100011,11
0009.jpg,6,-8,10100001110,11
0009.jpg,6,-7,10111111110,11
0009.jpg,6,6,11100100111,11
0009.jpg,6,7,10111111111,11
0009.jpg,6,8,10100101011,11
0009.jpg,7,-6,01011100101,11
0009.jpg,7,-5,11110100101,11
0009.jpg,7,6,11100001100,11
0009.jpg,7,7,00001111000,11
0009.jpg,12,-1,00000001111,11
0009.jpg,12,1,00110111010,11
0009.jpg,0,-19,001100101111,12
0009.jpg,0,-18,001100101110,12
0009.jpg,0,109,010101101100,12
0009.jpg,0,110,000011110011,12
0009.jpg,1,-5,101000010000,12
0009.jpg,1,-4,111101000011,12
0009.jpg,1,5,101000011111,12
0009.jpg,2,-8,001101110111,12
0009.jpg,2,-6,000000000010,12
0009.jpg,2,-5,010100011110,12
0009.jpg,2,-4,111110110100,12
0009.jpg,2,4,111000010100,12
0009.jpg,2,5,110111000010,12
0009.jpg,2,6,001101111000,12
0009.jpg,2,7,000000000100,12
0009.jpg,3,-9,111001001001,12
0009.jpg,3,-8,111000010101,12
0009.jpg,3,-7,111101000010,12
0009.jpg,3,8,110111110001,12
0009.jpg,3,9,110111110000,12
0009.jpg,3,10,001100000111,12
0009.jpg,4,-11,000011100010,12
0009.jpg,4,-10,101000011110,12
0009.jpg,4,-9,000011100011,12
0009.jpg,4,-8,111111000110,12
0009.jpg,4,-7,111110111001,12
0009.jpg,4,8,111001010101,12
0009.jpg,4,9,110100111110,12
0009.jpg,4,10,010100011101,12
0009.jpg,5,-10,001101110110,12
0009.jpg,5,-9,101001111110,12
0009.jpg,5,-8,110010100101,12
0009.jpg,5,-7,111110110101,12
0009.jpg,5,8,111101011000,12
0009.jpg,5,9,110100111111,12
0009.jpg,5,10,000000000011,12
0009.jpg,6,-12,001101000100,12
0009.jpg,6,-10,110010010111,12
0009.jpg,6,-9,111110010010,12
0009.jpg,6,9,111101011011,12
0009.jpg,6,10,101001111111,12
0009.jpg,6,11,010100011100,12
0009.jpg,7,-9,110010010110,12
0009.jpg,7,-8,111101011001,12
0009.jpg,7,-7,111111000111,12
0009.jpg,7,9,000000000101,12
0009.jpg,9,-1,010100011111,12
0009.jpg,9,1,110010100100,12
0009.jpg,0,-22,1010010101000,13
0009.jpg,0,-21,1100101001101,13
0009.jpg,0,-20,1011110011111,13
0009.jpg,0,111,0000111111001,13
0009.jpg,0,112,0000000111000,13
0009.jpg,1,-6,0011010001011,13
0009.jpg,1,6,1101110000111,13
0009.jpg,1,7,0000000111010,13
0009.jpg,2,-7,1111010110100,13
0009.jpg,2,8,1110010101001,13
0009.jpg,2,9,0011011110010,13
0009.jpg,3,-13,0000000001100,13
0009.jpg,3,-12,0000000001101,13
0009.jpg,3,-11,0011011110011,13
0009.jpg,3,-10,1111101111000,13
0009.jpg,3,11,1110010010001,13
0009.jpg,3,12,1111100100111,13
0009.jpg,3,13,1101110000110,13
0009.jpg,4,-16,1010010101001,13
0009.jpg,4,-13,0011011110100,13
0009.jpg,4,11,1011110011110,13
0009.jpg,4,12,1011110100001,13
0009.jpg,4,13,0011011110101,13
0009.jpg,4,14,0000111100101,13
0009.jpg,4,18,1110010101000,13
0009.jpg,5,-15,0000111111000,13
0009.jpg,5,-13,1011110011101,13
0009.jpg,5,-12,0000111100100,13
0009.jpg,5,-11,1111100101000,13
0009.jpg,5,11,1110010111011,13
0009.jpg,5,12,1110010111000,13
0009.jpg,5,13,1101110001010,13
0009.jpg,5,14,1111101111010,13
0009.jpg,5,15,1011110011100,13
0009.jpg,6,-16,0101011011011,13
0009.jpg,6,-15,0000000001110,13
0009.jpg,6,-14,0000000001111,13
0009.jpg,6,-13,1111100100110,13
0009.jpg,6,-11,1110010111001,13
0009.jpg,6,12,1111101110001,13
0009.jpg,6,13,1111101111001,13
0009.jpg,6,14,1100101001100,13
0009.jpg,7,-22,1101110001011,13
0009.jpg,7,-14,0000111111100,13
0009.jpg,7,-13,0000000111001,13
0009.jpg,7,-12,0011011110110,13
0009.jpg,7,-11,0011011110111,13
0009.jpg,7,-10,1110010111010,13
0009.jpg,7,8,1110010010000,13
0009.jpg,7,10,0000111111011,13
0009.jpg,7,11,1100101001110,13
0009.jpg,8,-2,1101110001001,13
0009.jpg,8,2,0101011011010,13
0009.jpg,11,-1,1101110001000,13
0009.jpg,11,1,1010000100011,13
0009.jpg,15,-2,0000111111010,13
0009.jpg,15,2,0000000111011,13
0009.jpg,16,-1,1010010101010,13
0009.jpg,16,1,1011110100000,13
0009.jpg,23,-1,1111100101001,13
0009.jpg,23,1,1111100101010,13
0009.jpg,0,-29,10111101000101,14
0009.jpg,0,-27,10111101001011,14
0009.jpg,0,-26,00001111111111,14
0009.jpg,0,-25,10111101001010,14
0009.jpg,0,-24,11011100011010,14
0009.jpg,0,-23,11011100011101,14
0009.jpg,0,113,01011000000010,14
0009.jpg,0,114,01011000000001,14
0009.jpg,0,115,00110000010001,14
0009.jpg,1,-8,01010110111011,14
0009.jpg,1,8,10111101000100,14
0009.jpg,2,-13,10100101010111,14
0009.jpg,2,-12,00110000010000,14
0009.jpg,2,-9,11111001010111,14
0009.jpg,2,10,11100101111010,14
0009.jpg,2,11,11111001011000,14
0009.jpg,2,13,00001111111010,14
0009.jpg,2,14,11100101111001,14
0009.jpg,3,-21,00110000010101,14
0009.jpg,3,-15,11100101111000,14
0009.jpg,3,-14,01010110111010,14
0009.jpg,3,14,11011100011100,14
0009.jpg,3,15,11111001011011,14
0009.jpg,3,16,11111001011100,14
0009.jpg,3,19,10111101001001,14
0009.jpg,3,23,00001111111011,14
0009.jpg,4,-23,00001111111110,14
0009.jpg,4,-18,01010110111100,14
0009.jpg,4,-15,11111011110111,14
0009.jpg,4,-14,11111001010110,14
0009.jpg,4,-12,11110101101011,14
0009.jpg,4,15,11100101111101,14
0009.jpg,4,16,01010110111110,14
0009.jpg,4,19,11111001011010,14
0009.jpg,5,-26,00001111111101,14
0009.jpg,5,-24,11001010011110,14
0009.jpg,5,-22,10111101001000,14
0009.jpg,5,-18,00001111111100,14
0009.jpg,5,-17,01010110111000,14
0009.jpg,5,-14,10111101000110,14
0009.jpg,5,16,11111001011101,14
0009.jpg,5,17,11111001011001,14
0009.jpg,5,18,11100101111100,14
0009.jpg,5,19,10111101001101,14
0009.jpg,5,20,00110000011001,14
0009.jpg,6,-29,01011000000011,14
0009.jpg,6,-26,00110000010111,14
0009.jpg,6,-22,11011100011111,14
0009.jpg,6,-21,01011000000100,14
0009.jpg,6,-19,10111101001110,14
0009.jpg,6,-18,00110000010011,14
0009.jpg,6,-17,01010110111101,14
0009.jpg,6,15,11011100011001,14
0009.jpg,6,16,11001010011111,14
0009.jpg,6,17,11100101111011,14
0009.jpg,6,18,01011000000000,14
0009.jpg,6,19,11100101111110,14
0009.jpg,6,20,11111001011111,14
0009.jpg,7,-28,00110000011000,14
0009.jpg,7,-27,00110100010100,14
0009.jpg,7,-21,11110101101010,14
0009.jpg,7,-20,11100101111111,14
0009.jpg,7,-16,00110000010010,14
0009.jpg,7,-15,00110000011011,14
0009.jpg,7,15,11011100011000,14
0009.jpg,7,16,01010110111111,14
0009.jpg,7,27,00110000011010,14
0009.jpg,7,28,01011000000101,14
0009.jpg,12,2,10111101000111,14
